size,x1,x2,fmin,time
8,0.152233600035529,0.988344046437378,-1.06227738388131,0.012196292
8,0.874046817767965,0.485841481751108,-1.29593723654155,0.012754875
9,-0.999999916108282,2.38004555872325e-07,-1.02910347941841,0.016601833
9,-0.269937114765658,0.96287743160802,-1.51591388136918,0.01368475
9,0.51699328053744,0.520168683814784,-0.701788453796445,0.01846925
9,0.54153935601798,0.840119677084429,-0.889970319295612,0.019044292
9,-0.0529448265375909,0.99859739680281,-1.01322271222129,0.017094875
9,0.061514590040407,0.835124036699994,-0.921831991763867,0.018347542
9,0.143700196986015,0.883580867241546,-0.676738203152354,0.015963667
9,-0.123308797636321,0.824814777981958,-1.22944835313967,0.017947084
9,0.999998720288963,4.21099698691061e-07,-1.18564565565803,0.013837458
9,0.883575270931817,0.468288927046902,-1.4904475472311,0.013074417
10,0.0585349956842095,0.858637507851513,-1.02027534587113,0.020001125
10,0.922934396324263,0.384955728211492,-0.918199417689869,0.015157792
10,0.999999030255121,4.26058078070225e-07,-1.26919170114453,0.011035167
10,0.140452755574494,0.549174214318369,-1.27319068062521,0.019652583
10,0.689080909024279,5.66221359367828e-07,-1.10225098534667,0.020166541
10,-0.172433830677516,2.3630574584688e-06,-1.06701340081567,0.019602708
10,0.69378774154039,0.720178935340047,-1.17104006179604,0.01414475
10,0.999999335595315,5.00963863830444e-07,-0.917373458781088,0.012387875
10,0.458084659668373,0.33614858264386,-1.2340034742684,0.018151125
10,-0.120757566194867,2.87810540826679e-08,-1.20646746145111,0.015405083
11,-0.730352928452619,2.88354430199548e-08,-1.43578320372415,0.017209792
11,0.8294383703457,0.558598172388817,-0.513584161118775,0.018849292
11,-0.665967311216138,0.745980881938046,-0.848764719195587,0.017088459
11,0.978721335163706,0.205191598837357,-0.759544170360193,0.0225765
11,-0.306751675816397,1.1306716174394e-07,-1.18246467815989,0.014445333
11,0.862095634908849,0.506744561578074,-0.75046403517132,0.01351475
11,0.456537610605602,0.889704009661947,-0.773260364821968,0.016033542
11,-0.66882281180211,0.743420102059863,-0.989932622880828,0.017012917
11,-0.316157471106379,0.219167075252237,-1.02498623192318,0.019141416
11,0.399570338847689,5.41991626865182e-07,-1.09492790309854,0.016832167
12,-0.061412286462141,0.655465142147093,-0.908016216055845,0.016358083
12,0.368673599430003,0.929558770747686,-0.930840265956668,0.01454525
12,0.99999996058069,1.75069879392815e-08,-1.00452699226046,0.019285083
12,0.973185426934296,0.230014352118689,-1.29827863224688,0.024188333
12,-0.110592123815874,6.59573269007809e-07,-1.24942025523533,0.020578666
12,0.0576298844219579,5.42337716991877e-07,-0.653549629090478,0.015747875
12,-0.347419077623001,0.93770951079245,-1.00469263322649,0.011928459
12,0.830380190716089,3.07123344698595e-08,-0.728216139703178,0.016788666
12,0.244757795284017,0.969584225339884,-0.956533417200442,0.010320292
12,0.196309478407919,5.87118837690269e-07,-0.881946607664557,0.026863833
13,0.704165367542522,0.463486197197495,-1.4007921284839,0.018833042
13,0.0805217031931795,0.91004775217383,-0.665223021247898,0.014648417
13,0.605932437354257,0.795516066778435,-0.950374819510763,0.012843416
13,0.0550205386469189,7.3827943002815e-07,-0.437011113638119,0.0167945
13,0.864406830135193,0.502792812217378,-1.01070755668708,0.017774041
13,0.283127863376556,0.959081666179695,-0.648324541574252,0.020460625
13,0.211222462399935,0.81819053329177,-1.27514063752732,0.01627575
13,0.647413213763841,9.40728410071354e-07,-0.8637006094918,0.016065084
13,0.244057829462359,0.969759430092686,-0.701643638247929,0.013880542
13,0.407381129192312,0.595805148923449,-0.79405150493107,0.025704292
14,0.856196965920234,0.516647676093905,-0.85673660175689,0.025739417
14,0.901435096183306,0.432903324705885,-0.733691558525816,0.021868416
14,0.726623750790639,0.0453212365362955,-0.774047697860686,0.036903834
14,0.320641011738552,0.705972694646391,-0.814754022007063,0.016428917
14,0.272050704466214,0.962282886313444,-0.868864183465198,0.014473042
14,0.866015729230011,0.500015954272811,-1.26370489697107,0.0117665
14,-0.193779261896574,0.0118612681845982,-1.37997254025093,0.019943041
14,0.999999879525873,1.05284513245728e-07,-1.05258808914701,0.020959708
14,0.698648853471272,0.074068833035365,-1.01840737656164,0.015996958
14,-0.179896539048045,3.22072381432037e-07,-0.817442244877308,0.032873042
15,0.04756571211346,0.588693871067139,-1.24122020775058,0.021251125
15,-0.655649999532527,0.226125597826913,-1.07401064083442,0.016190625
15,-0.522130917544123,0.415015317357801,-1.20805074585352,0.015439709
15,0.800474230368485,0.599367117417116,-0.873308832435621,0.032206959
15,-0.827877859102044,0.32259272115064,-0.92214183152482,0.023505792
15,-0.0552738992965603,0.998470115629657,-0.838531740640174,0.023529625
15,0.926626154299897,9.15122967949682e-07,-0.658710913559657,0.016196125
15,0.355030363050428,0.934853636313476,-0.752044323124242,0.01425375
15,0.0551496131821243,0.998478015317488,-0.84302507614289,0.013722208
15,0.414523778671851,0.400423362825469,-1.07458610179688,0.020680167
16,0.937200586039867,0.0273909088215706,-0.870081554022969,0.01605475
16,0.684334910259268,4.02151388332614e-08,-0.576206353086708,0.015747041
16,0.452624808696289,0.773114228656023,-1.0581635103368,0.017288291
16,0.0209546424875648,0.890413353920372,-0.951933898469065,0.020698833
16,0.753076591267569,0.657919603428247,-0.617351585865907,0.020932625
16,0.673981067156927,0.568687321142203,-1.10113555195087,0.011293208
16,0.475096170020384,0.879932915661632,-0.869136427157667,0.0184475
16,-0.263108892478281,0.96476610770665,-0.794635891812879,0.017280917
16,0.179562748417393,0.228176087213,-0.465277928117153,0.0144175
16,0.893199598854349,0.0660711454756159,-0.715725678549249,0.015578209
17,-0.266428488032045,0.702629895457546,-1.17835600986433,0.017215292
17,-0.343898385479959,0.939006837303405,-0.945105428059776,0.014080917
17,0.0465961419991047,0.670807176492713,-1.02766595692822,0.019469875
17,-0.403092072548086,0.91515940194859,-0.806757048277169,0.014799375
17,0.504203260369385,3.17967239169797e-07,-0.981277856765056,0.017246166
17,-0.183511636572635,0.769205170454202,-0.962404897149532,0.015711
17,0.912184508595467,0.409779659359721,-0.898996045905332,0.013902125
17,0.981739984729402,0.150547029199171,-1.09182670352908,0.019740125
17,-0.991284231159514,0.131740236667651,-1.31805887484188,0.017814584
17,0.47925778252034,0.000337829190718562,-0.949448344791966,0.017522125
18,-0.173315496230943,0.984866334042981,-0.730785219746374,0.0216355
18,0.659146135748852,0.2260603905995,-0.929010241761722,0.014216625
18,0.994662896083715,0.103177881870316,-0.795963736885805,0.013750958
18,0.948632441635831,7.31097645801435e-07,-0.657850148235115,0.015219708
18,0.43612180606009,0.142698237514823,-0.872930324612096,0.021850208
18,0.796522352520194,9.11543981066698e-07,-0.536332897405884,0.019122541
18,0.763188394830926,0.646175982867102,-0.854571144435865,0.018201542
18,0.0110260627640797,0.211836905389406,-0.801646624789243,0.012630542
18,0.368439879934516,0.274441123292366,-0.384860023251311,0.016254583
18,0.592944843741898,0.280068550775804,-0.687718776649451,0.013450458
19,0.999998393279565,4.13009295405854e-07,-0.361505235490022,0.017008834
19,-0.537401334099482,0.84332659560629,-1.11128854482582,0.01268325
19,0.619547455321948,0.784958014748253,-0.505557756327675,0.016305625
19,0.385448114127357,0.855024045877321,-0.770582550911077,0.022730291
19,0.594176618567055,0.804334569943543,-1.15363047178473,0.011877084
19,0.874086880200481,0.485769541849153,-0.821504761487475,0.012588584
19,0.341853005948875,0.588626499944571,-0.411060869280275,0.020506917
19,0.153745126836366,0.755780957327029,-0.948980543575742,0.01999925
19,0.976596452019382,0.215077578636119,-0.586559376040669,0.013361209
19,0.603298983816796,0.797515054595948,-0.607182806321063,0.011531625
20,-0.410128686907156,0.378498133788605,-1.22164235119364,0.023565292
20,0.0924349862346667,0.513298643874484,-0.772393355232596,0.022913875
20,0.384153073757858,0.224488914980118,-1.13286919014894,0.030561958
20,0.855234183689092,0.518241674448024,-1.07898454068691,0.014154
20,0.930616000329137,0.365997013749353,-0.878179944920961,0.012737667
20,0.536175315024366,8.32229895694369e-08,-0.54940630999066,0.020748792
20,0.571293702634463,0.820745213007411,-0.775793116446715,0.021104791
20,0.0360168374879109,0.307584047064611,-0.87241988244441,0.020474375
20,0.999582350533218,0.0288955053851744,-0.741398910574191,0.019437625
20,0.892090845652404,0.377881617220611,-0.843264528414483,0.014153709
21,0.607743097720837,0.794133070894803,-0.487989060541904,0.015348292
21,0.217671232049658,0.247644289159503,-0.676878263308484,0.023845583
21,0.148096309659303,0.340544046989701,-0.681756486229697,0.017106584
21,-0.0790964363248983,0.899283029450248,-0.944241580873533,0.016169666
21,0.240423860515289,0.635751720412588,-0.729000881885657,0.013499584
21,0.663553727175211,0.250604803127106,-0.689061248933252,0.02124225
21,0.593798577510568,0.377436748120867,-0.97519839972396,0.018827208
21,0.261761445337005,0.96513192791495,-0.58841971536948,0.01551875
21,0.42590132890533,0.602672064578548,-1.11740455665469,0.022343167
21,0.370205281088871,0.554122788806275,-0.704165304872235,0.019942958
22,0.999998742312849,4.21908849640464e-07,-0.35399579671185,0.013206667
22,-0.666151911053531,0.431145201298378,-0.944925833377701,0.028350458
22,-0.734106955520726,0.679033703669512,-0.906928256514545,0.015275792
22,0.998562153185258,0.0535937887073799,-0.700221743361747,0.016400917
22,-0.191941554055903,0.744757085595034,-0.82847438796278,0.014236458
22,0.502382068751671,0.541744377678217,-1.07228321523037,0.018377125
22,0.260095675356909,0.965582353547601,-0.646065448312976,0.018481584
22,0.999999060083618,4.42035961958656e-07,-0.51381039316524,0.014134
22,0.542334339660021,0.17304128650544,-0.576267054286189,0.017443291
22,0.458127126060041,1.96763281843157e-07,-0.493804161710359,0.017250375
23,0.97604976400642,0.123722037749665,-1.02278854657655,0.022753708
23,0.141117987087527,3.53032498593806e-08,-0.938029222396142,0.015766333
23,0.999998639149309,4.18497911641632e-07,-0.59438849604596,0.014921291
23,0.48052148407035,6.22975714368056e-07,-0.420580890585034,0.014166625
23,-0.622029125184189,0.050154321991086,-1.22254034547131,0.03112125
23,-0.293245797923187,0.956037033736501,-0.648893094523093,0.018752
23,0.81566851737393,7.42488559715558e-07,-0.567244470075165,0.028597792
23,0.53475255195403,0.425286211678039,-0.729924168983689,0.01255275
23,0.904490087732969,0.426494577724296,-0.458607871431639,0.01460075
23,0.688625289102761,0.725117332895616,-0.736412876377507,0.014592125
24,0.999999974144727,3.15581498272471e-08,-0.419168586438616,0.012802708
24,0.999999974160468,3.15868326309348e-08,-0.519233394217854,0.013036166
24,0.998807934943438,0.0488112593206837,-0.6728361853769,0.015479125
24,0.657936819886378,0.753073088328846,-0.856182334269665,0.018614
24,-0.237943682786625,0.354848762069153,-0.927995837504003,0.01681225
24,0.748137708868309,0.23092262639239,-0.866016174320517,0.01446975
24,0.983574437025972,0.180498619409894,-0.858008000037075,0.012900125
24,-0.146408561415895,0.407575051163907,-1.19903127459033,0.021548875
24,0.876027775358177,0.482259476073922,-0.16123151965922,0.02182575
24,0.574608896177182,0.359643909851906,-0.783633411842111,0.020338666
25,0.300138382792899,0.953894901490702,-0.69108305913748,0.01639375
25,0.47278395797964,0.881177299582502,-0.522778862566673,0.017243167
25,0.325110769463038,0.410308750679546,-1.03028109788875,0.021359459
25,0.439512720445913,0.186487572583014,-0.625266016124293,0.019532042
25,0.822868935882336,0.568231174935928,-0.970700727498757,0.01141325
25,0.853203940306263,0.521576623494494,-0.883538321447507,0.022810791
25,0.139002431311188,0.321529678070952,-1.19672459983852,0.029396375
25,-0.0411608999023294,0.0847882956665289,-0.519536340224019,0.012621041
25,0.583348002804457,0.433009855640308,-0.640445957691461,0.020984958
25,-0.327635615791095,0.204309376836628,-0.913168415062736,0.025681125
26,0.64271955273344,3.57618240821042e-06,-0.862096541395593,0.013240625
26,0.274062523411497,0.732917316922249,-0.920016771045982,0.015253042
26,0.812236695694342,0.583327944257936,-0.398278962842213,0.015116583
26,-0.458253717081592,0.862938377339669,-0.730369499934753,0.020215167
26,-0.264768963393109,0.105086205775624,-0.503655161003708,0.0171295
26,0.620894547490955,0.783894061431367,-0.426378785241907,0.017306958
26,0.754820653795177,0.387884408657906,-1.04030064568569,0.019287334
26,-0.236712141532746,0.394525569112394,-0.687315813549724,0.017938
26,0.160535808746011,0.668947040622664,-0.424097682086315,0.019592875
26,0.675708025581007,0.737169325947812,-0.674566416722839,0.0133725
27,-0.320461546231921,0.947261440631888,-1.04409597449074,0.016269583
27,0.0523531218800453,0.80285146012144,-0.967464047950783,0.014662375
27,0.443958050975358,3.67473868476114e-08,-0.620775597299986,0.01389375
27,0.999441016783372,0.0334288313192809,-0.712719878614827,0.017148166
27,0.252659714406249,0.69673183044922,-0.931770664311173,0.018400083
27,0.720410265392543,0.5417087596885,-0.5765270367878,0.039172042
27,0.589382647956339,0.807853828345908,-0.755643184479528,0.018877958
27,0.0992921717642246,0.669204439846898,-0.85820462116211,0.028265333
27,0.388598805010256,0.395319079818949,-0.776492872895593,0.017663959
27,0.510897997783844,0.859641302305385,-0.683334582288882,0.018649459
28,0.590828954867992,0.710716897889048,-0.582726398906873,0.020442458
28,0.273147133606714,5.84922055343006e-07,-1.03223680710718,0.016072333
28,0.673164991853422,0.73949217019683,-0.842029976380598,0.016778458
28,0.0770287425032712,0.475506116282737,-1.25897710400349,0.015421708
28,0.463322332273916,0.228335332586869,-0.682975118397785,0.016932416
28,0.587503823088298,0.623607696623486,-0.516182872179261,0.020745042
28,-0.890625604853916,0.454735699738172,-0.525524041020564,0.047424458
28,0.722167651783803,0.691717557132064,-0.853306485403322,0.020777166
28,0.458952300745321,0.871083428257115,-0.802646510697615,0.019416333
28,0.376016620158659,0.926612568145772,-0.777300921057176,0.028166541
29,0.0654732874552943,0.997853751886683,-0.617561776121499,0.017979292
29,0.587398299465395,0.183175509264292,-0.67498248205511,0.01721
29,0.999999983907111,1.49140580455612e-07,-0.727231832438398,0.018997416
29,-0.584594175101309,0.811324699533403,-0.53229540845948,0.027709291
29,0.431689081974564,0.249315823941417,-0.722118040087242,0.014175083
29,-0.27675873245479,0.960939415970397,-0.496861072869379,0.021231
29,0.49814316257747,0.867094142974078,-0.558319125018714,0.020965292
29,-0.00687100006954492,0.999976289690872,-1.02555476885014,0.016566958
29,0.282296217577327,0.494436939546858,-0.62635617735719,0.017667375
29,0.51074689435728,5.32716772176613e-07,-0.709980944410515,0.018502541
30,0.806855279853727,0.0316235063805003,-0.805121922709812,0.02478
30,0.150331943176938,0.868250928064562,-0.590091561004923,0.022661834
30,0.805802188549858,0.592183230204229,-0.521434189098214,0.025614541
30,0.907015479204572,0.421096080613249,-0.494568795950444,0.016006959
30,-0.131932426183862,0.991257699268082,-0.996899128204784,0.022617375
30,0.471372177019954,7.6739451924809e-07,-0.778090854742161,0.016758458
30,-0.42994975654253,0.550068904757158,-0.586343310430393,0.023439
30,0.143859498916697,0.98959774687142,-0.632992928729698,0.020724875
30,0.863224024366496,0.251576415298673,-0.684962415763728,0.0153625
30,0.591568817238725,9.63959036762018e-07,-0.756932365154624,0.023007209
31,0.890997001698831,0.454009136212491,-0.369914043066643,0.02133325
31,0.220841092161073,0.539168070075704,-1.10237391708818,0.020035916
31,0.981717197171885,0.190342905706712,-0.663492441526477,0.021387292
31,0.925075955462943,0.0900071365820227,-0.470038869103396,0.016759667
31,0.991045838848292,0.133518313298164,-0.910694609369353,0.017852083
31,-0.761695009729868,0.0147824317258169,-0.990387593978154,0.021283542
31,0.830728865028157,2.90976313838659e-07,-0.607477148795475,0.018138208
31,0.568610796010676,0.681547881818609,-0.749651491913243,0.019936833
31,0.215946944268103,0.976404195314963,-0.697343311426263,0.01397775
31,0.882060922018029,6.22920706054931e-07,-0.499834891577531,0.015281625
32,0.682819082168364,0.730585927406044,-0.338904328779701,0.020984125
32,0.933913274702952,0.0524756962343073,-0.965561393075078,0.0227815
32,0.464051689961356,4.5985563561653e-07,-0.677637946288601,0.016520208
32,0.555837822166684,0.831289433568662,-0.36685151498143,0.024167
32,-0.0596939045811567,0.203935084457939,-0.551786740429532,0.02072025
32,-0.396069346047084,0.918220572233845,-0.554533150527079,0.020963208
32,0.179672815114717,0.267712751771283,-0.615518740147944,0.017361875
32,0.472439441319204,0.881362631937774,-0.921209494432315,0.014229167
32,0.999978432277266,0.00605386979937161,-0.807255545064264,0.023945125
32,0.769153153803681,0.517140983353293,-0.604644075139109,0.017694916
33,0.503806192710854,0.788787507798106,-0.631349641232843,0.026236375
33,0.764825305636922,2.50419910498974e-07,-0.233845548832964,0.019451625
33,0.0230720139475734,0.616230554658255,-0.389787046520472,0.062003833
33,0.0493737082555944,0.767404711718034,-0.821186478780738,0.024603209
33,0.404844866913827,0.774384315685085,-0.670564069589181,0.024584583
33,0.334552937343086,0.296009132658907,-0.748274477139878,0.024701125
33,0.883929966538584,0.467619236239598,-0.766993426151534,0.01892825
33,0.578863424636485,0.815422811788014,-0.659717649807218,0.021918417
33,-0.0594855600317214,0.998219727401627,-0.571499335363691,0.028577625
33,-0.152948052438132,0.988232516868482,-0.493186861173057,0.023081417
34,-0.103660649440075,0.994612053149129,-0.600509456893223,0.016927041
34,0.169636547867005,1.17430182650894e-06,-0.505075859367996,0.02411725
34,0.457043108274615,3.07744669806227e-06,-0.685262426589198,0.016685625
34,0.52400125125206,0.098515968190217,-0.255330620141451,0.044880375
34,-0.0330175213581157,0.382258162293051,-0.855287805042226,0.043741208
34,-0.351248434771362,0.851182428234715,-0.746835906470767,0.041202583
34,0.289574320791467,0.516710924142929,-0.607529767395772,0.027467792
34,0.306796492901897,0.951775108871834,-0.704732633651527,0.016975542
34,0.773545013198832,0.624606407914137,-0.473042285246378,0.024268417
34,0.969038724329543,0.246904397522009,-0.614068593922265,0.019688459
35,0.785761711547923,0.618529277234524,-0.711092207325188,0.018756208
35,0.49429537101833,0.869293833148553,-0.575625771056512,0.031625375
35,0.758356151247221,4.10575247874683e-07,-0.185387584507678,0.021601875
35,0.722242851909525,0.484150030644652,-0.552464934471479,0.02632175
35,0.394582040206628,0.880555273344764,-0.755366653211991,0.028421583
35,0.893304982852641,7.68473917922593e-07,-0.500805537274519,0.035163917
35,0.00779319922822402,0.56740693089772,-0.721237164256384,0.046200166
35,0.0922273652731488,8.76267351206868e-07,-0.57300868791276,0.016499416
35,0.801640304487,0.538068837231002,-0.646976440319232,0.024389459
35,0.681888931618426,0.731449802094366,-0.643470311068743,0.022886125
36,0.0774791892615334,0.769475381323541,-0.553183934125056,0.022328208
36,0.566733795046529,0.730657955171891,-0.687418064712251,0.024809292
36,-0.819729230763162,0.467849259143066,-0.412203173791779,0.02383
36,0.0459372014233649,0.138472576223473,-0.713188657747503,0.0218585
36,0.659076744565359,0.752074789129087,-0.492501812952066,0.020907292
36,0.455920360499331,0.157164072437571,-0.432777449720705,0.022252792
36,0.729166473679966,0.443101095102261,-0.503105592597467,0.02479675
36,0.833183455698922,0.53325465710282,-0.917134148561571,0.0169575
36,0.761865984083588,0.635124418083716,-0.751302617678203,0.017495417
36,0.60280354739514,2.12251965402776e-07,-0.37560442446936,0.022088833
37,0.00414267665489784,0.636629288421728,-0.729901814618532,0.024147708
37,-0.57103422809494,0.803704531868497,-0.774690576519725,0.037250875
37,0.810752254206618,0.426591814335482,-0.643633078854375,0.02410675
37,-0.352287020837389,0.935891987003077,-0.457538897447834,0.02252575
37,0.883814308131072,0.0102927398930227,-0.827604239677614,0.020095167
37,0.660282963551759,8.98183062738404e-08,-0.712944835934428,0.022668042
37,0.647304680276105,0.762224766324035,-0.736012367128452,0.031289458
37,0.679352096413401,0.530204927110094,-0.720292855665081,0.022728084
37,0.645692879587027,0.763596255240802,-0.500084323113328,0.017218292
37,-0.0320675836157585,0.841654483625822,-0.745504463771994,0.036575042
38,0.554531705361684,0.832160779662717,-0.769330379717925,0.0290215
38,0.450120564388046,0.327696261767483,-0.571726003468478,0.01923525
38,0.169146105027711,0.98439659857918,-0.390631423167181,0.029672375
38,0.88285786492882,0.469639485916538,-0.603815188258436,0.023117333
38,0.402340336626613,0.4284851259779,-0.965829826209281,0.017838167
38,-0.195202672645774,0.860766957395005,-0.507914509073104,0.028464083
38,-0.408631400604185,0.819111567516616,-0.868861388185385,0.02338475
38,0.39057698900808,0.629877020409624,-0.712269726439068,0.028768833
38,0.773630576908648,0.633635349174602,-0.276232113554017,0.022325541
38,0.277165305947728,0.00779479247260986,-0.954534274229243,0.021295792
39,0.0559396276544833,0.998426124236973,-0.430714456657726,0.020928583
39,0.590475881173732,0.0475934940639406,-0.605840089691324,0.01970875
39,-0.0693549826522346,4.8329156618954e-07,-0.413767230378911,0.025436125
39,0.804655129922793,0.593741685139848,-0.607839400821618,0.026443875
39,-0.582568763754029,0.264289731807364,-0.838166240377986,0.042224333
39,0.899039025094883,0.437867207393345,-0.565975653123343,0.021922083
39,0.34684221791471,0.458775287255776,-0.492622373112998,0.018797083
39,0.963926071545322,0.198848343408058,-0.339176837495125,0.020283333
39,0.859401824974397,7.48872479841091e-07,-0.575669717189787,0.026973084
39,0.497008110736926,0.31664708700804,-0.243414529637571,0.017953875
40,0.353276722640342,0.935518258576743,-0.374919050477911,0.028249167
40,0.879619248432905,0.424055853426972,-0.614638537209749,0.02132875
40,0.44159086488623,0.897215271796555,-0.722545269186691,0.028896333
40,0.307791513860368,0.95145380809075,-0.433672886814763,0.022931542
40,0.249947332931271,0.968259410770209,-0.553178341075243,0.020601292
40,0.414540108964765,0.572580693630162,-0.770242461737762,0.017601084
40,-0.999999771762837,6.66751529766555e-08,-0.440599076267976,0.028367042
40,-0.0641859705590238,0.574930867027719,-0.541426081822458,0.017968584
40,0.969780740006642,0.243977688763259,-0.621360740372614,0.022530208
40,0.241454723132106,0.335342188631452,-0.842586632500096,0.022615542
41,0.946486907159338,0.32273976023458,-0.704484296180558,0.021372041
41,0.347812436874147,0.894407923263421,-0.224550472792184,0.038752042
41,0.532351779230237,0.673268250825275,-0.683301808394005,0.022743875
41,0.0898895137523042,0.603915787729124,-0.607153665241554,0.021442666
41,0.616680834022477,5.65217098354462e-07,-0.712718734349711,0.017682916
41,-0.0867419789921132,0.0618963786362792,-0.718580866468022,0.02430625
41,-0.275986469466539,0.961160968775046,-0.413965955635066,0.018551167
41,0.0595876209197042,0.538296934315069,-0.493780330827266,0.04828275
41,0.799436878438704,0.600749975405082,-0.648753345228561,0.032662209
41,0.457587320901121,0.889164303482857,-0.607118744115341,0.021735375
42,-0.0279695100406029,0.153920109611398,-0.277439801359273,0.049021833
