type,size,x1,x2,fmin,time
2,31,0.99628117584172,0.0861615846154148,-1.06924773862532,0.090240667
5,31,-1,0,-0.0418186843420068,0.885705042
3,31,0.977430521590242,0.0775534522461958,-1.05356835121471,2.022962917
4,31,0.99625503377606,0.0864626933516507,-1.06942114754081,0.036848
1,31,0.603489928585594,0.778360837216999,-1.05067846989725,0.447487333
2,31,0.608547513948508,0.793517437279793,-1.06008604316954,0.117951958
5,31,-1,0,-0.233881174430107,0.884654333
3,31,0.603562594511305,0.778305773029816,-1.05073152087413,1.712739875
4,31,0.613264152863058,0.789877179191821,-1.06346115284732,0.020071083
1,31,-0.867341558436332,0.439580868637054,-0.75206736722672,0.518805334
2,31,0.099389049410997,0.554509462890789,-0.656951140269549,0.118872916
5,31,-1,0,-0.326398922982524,2.844526333
3,31,0.956991680871744,0.0141853777062265,-0.394866865100192,1.749448042
4,31,-0.899020543523316,0.437903841713949,-0.774392860970786,0.029400041
1,31,-0.891540084526907,0.362890257520607,-0.572997012369486,0.563495333
2,31,-0.926610156737235,0.376023426705565,-0.584708977975749,0.11232425
5,31,-1,0,-0.210911119863201,0.976570125
3,31,-0.891403356795287,0.362835416160824,-0.572958466914835,3.075311416
4,31,0.97747455847366,0.211051340110624,-0.661708919376869,0.086944417
1,31,-0.576815396290603,0.798857366635745,-0.703768290631473,0.65339825
2,31,-0.561166108234096,0.827703207055161,-0.733909428827419,0.176344041
5,31,-1,0,-0.378773013011786,1.725468459
3,31,-0.579843289452888,0.795636533295556,-0.700317627257432,2.096762792
4,31,-0.555108414764224,0.831777965167431,-0.738586404320577,0.025154542
1,41,0.662430791981534,0.0462144405690018,-0.528595960553293,1.166785083
2,41,-0.361995541438571,0.716858446371274,-0.347391843797873,0.1610965
5,41,-1,0,-0.214271642176578,0.977331417
3,41,0.00272624098316223,0.918753972215389,-0.409442873296235,1.379253916
4,41,0.65760941809594,0.0357825710974543,-0.536571514709764,0.049743709
1,41,0.20462941959211,0.943579936673089,-0.53574041950249,0.537473958
2,41,0.561735099353477,0.417744288381314,-0.535703721661493,0.103636375
5,41,-1,0,-0.146095783006122,0.957471417
3,41,-0.546664206763614,0.222778416502924,-0.584579422298713,2.048287416
4,41,0.197333775904954,0.958601602782764,-0.547508161579905,0.0327635
1,41,0.956340003507644,0.132435880348371,-0.737290332199171,0.527665125
2,41,0.987154398841307,0.159769186166352,-0.752469754567387,0.142376959
5,41,-1,0,-0.140842168471383,0.957798125
3,41,0.95643591571144,0.132661605529587,-0.737267884012326,1.95112275
4,41,0.988471353014847,0.151407711743305,-0.757270450366836,0.02206625
1,41,-0.35075189951284,0.0200083693084194,-0.388482638235319,0.7754035
2,41,0.384545751638098,0.239852118450543,-0.503378713795185,0.086758042
5,41,-1,0,-0.470581511969234,2.236392667
3,41,-0.701405043355451,0.675368625841111,-0.380515043129364,1.944335458
4,41,-0.72613183693532,0.687554624162634,-0.398569330768261,0.025207292
1,41,0.745713916262584,0.612873015719574,-0.517227652454133,0.462266167
2,41,0.534016168613973,0.363068643289233,-0.537782263396494,0.116464459
5,41,-1,0,-0.22131088468406,2.358095917
3,41,0.745864177392805,0.613122281741004,-0.517345285427396,1.364950125
4,41,0.14919983205161,0.988806261248107,-0.191984145942673,0.031519666
1,51,0.46597855232756,0.241356037687215,-0.592056790667625,0.782755958
2,51,0.449493702924354,0.217492083788903,-0.605253826086933,0.102541
5,51,-1,0,-0.585990533088681,1.047239459
3,51,-0.85145764499198,0.23097810789665,-0.681419275999223,2.022141125
4,51,-0.840294879037564,0.237739735233436,-0.692485394185906,0.03809175
1,51,-0.300194351018481,0.683652394855786,-0.593913581933698,0.896213083
2,51,-0.302469132280866,0.661020320246192,-0.611551481446932,0.10012225
5,51,-1,0,-0.290499904176319,2.103363083
3,51,0.847947288277558,0.382674758588436,-0.318939253863501,2.328996833
4,51,0.559913845169019,0.828549621619643,-0.215662199483891,0.042950917
1,51,0.387683607403212,0.864089635456496,-0.631096705176683,0.580920042
2,51,0.0430959045743133,0.547484558693706,-0.756513403639701,0.08261725
5,51,-1,0,-0.155489907193074,1.075609667
3,51,0.387567976624035,0.863951911197786,-0.631064185441696,1.988024375
4,51,0.431163193446197,0.902273496902287,-0.636624305696071,0.037142042
1,51,0.789758394974607,0.0376764039337011,-0.357330722697996,1.228248875
2,51,0.237366079713788,0.96885983082463,-0.507270871535085,0.221286333
5,51,-1,0,-0.31285419254642,2.260023792
3,51,-0.39880085210924,0.0277417277164578,-0.63352828070937,2.124209625
4,51,-0.401247670214436,1.30030534828514e-06,-0.644261444812694,0.033038416
1,51,0.868290580543213,0.446567197069321,-0.396035323143642,0.706545708
2,51,0.808033831655053,0.187284155567666,-0.434455380558976,0.239903083
5,51,-1,0,-0.292694838318842,1.055354
3,51,-0.861979835184343,0.456726939978218,-0.454511762610725,3.306880667
4,51,0.422568768406393,0.906330287512448,-0.445739987961814,0.030639417
1,61,0.966640147342476,0.0688267840770779,-0.421014889293608,0.772441708
2,61,0.214146680833068,0.976801514683602,-0.482641500657023,0.119881542
5,61,-1,0,-0.331085124870982,1.14340325
3,61,0.968860011990699,0.0668234239639173,-0.422440690969539,3.696123959
4,61,0.246349737605801,0.969180644487762,-0.486588444283047,0.030420459
1,61,-0.139112562589707,0.934414542397801,-0.606039417190755,0.869443375
2,61,-0.115567282540464,0.955971809500761,-0.628000163305196,0.107096042
5,61,-1,0,-0.239168466618839,1.149612125
3,61,-0.139985902409841,0.933879686944057,-0.605167757247906,2.265263791
4,61,-0.115523261544666,0.959100797244751,-0.630048442555948,0.025678958
1,61,-0.713968342247625,0.604677701604608,-0.443877145509142,0.740312416
2,61,-0.577276391860143,0.144625339168059,-0.386553173787098,0.174559375
5,61,-1,0,-0.227913213218859,1.14515
3,61,-0.244493172147466,0.925017993201428,-0.501474811780807,1.857402542
4,61,0.863311070554752,0.375642928602949,-0.507599666629516,0.027632375
1,61,0.564847216708569,0.795888827564432,-0.501667231186746,0.8875535
2,61,0.581676428059038,0.81342026839788,-0.516748830878559,0.187667125
5,61,-1,0,-0.406845722043071,1.140122
3,61,0.564745537641597,0.795683331541755,-0.501479937215896,2.602445041
4,61,-0.319107361855393,0.947717976031975,-0.24025393911588,0.028801625
1,61,-0.914397587330095,0.205697325873855,-0.601456143307202,0.807791792
2,61,-0.819387169456616,0.326442443763634,-0.628439146245217,0.154055416
5,61,-1,0,-0.579310715038859,1.144013834
3,61,-0.914116519925708,0.207234142636961,-0.600800952565076,2.215745625
4,61,0.820802755028058,0.57121091301561,-0.363454640684113,0.030722334
1,71,0.50590595773909,0.79742811164338,-0.445660320209697,1.106514916
2,71,0.0143312211976688,0.023940190861435,-0.452334967152015,0.173317625
5,71,-1,0,-0.369239492897961,1.242451625
3,71,-0.793754097975513,0.255018380807262,-0.472747448211449,2.513213459
4,71,0.522850064548192,0.784122747519705,-0.459768424493444,0.02882225
1,71,-0.909009469022848,0.317137004089652,-0.553829739225565,1.658937375
2,71,0.725428441739561,0,-0.463660568901926,0.123729916
5,71,-1,0,-0.2339673855224,1.221649042
3,71,-0.908884044764717,0.317171238587633,-0.553745454537667,3.153741334
4,71,0.657760984662519,5.0742007763251e-07,-0.474081046416444,0.0475515
1,71,0.927522506572227,0.282792130948339,-0.425951696021715,0.983320083
2,71,-0.725006536063285,0.424949498159161,-0.618053687042871,0.099361958
5,71,-1,0,-0.154111657726182,1.219081666
3,71,-0.762642004800863,0.483592495191084,-0.579078140706982,2.386946083
4,71,-0.728414931019822,0.429088980929215,-0.621627086626872,0.035228958
1,71,-0.655585350283996,0.689693542816439,-0.370892854807969,1.487184583
2,71,-0.153603684391504,0.302745849339475,-0.593360949957619,0.105434833
5,71,-1,0,-0.0591710442719486,1.237707542
3,71,-0.656635595300875,0.689763672714382,-0.37053918635838,2.612248041
4,71,-0.157038047639169,0.308142300305312,-0.595750820332434,0.045322333
1,71,-0.546506290931854,0.671737922545744,-0.406157631436432,1.107811417
2,71,0.803053947688454,0,-0.514613313146773,0.195359375
5,71,-1,0,-0.280228353173678,1.2277425
3,71,-0.545975234503288,0.672267216343935,-0.406831631021918,3.211451542
4,71,0.456856819716835,0.889539690190483,-0.25821319502842,0.0299565
1,81,0.658513929048782,0.655519793972712,-0.552838834634125,1.3546025
2,81,0.624482502571601,0.621553155707423,-0.580815705599142,0.139370667
5,81,-1,0,-0.142257239085744,1.300382667
3,81,-0.938540292722719,0.0194370519517113,-0.188871272502738,4.095300458
4,81,0.625812909255883,0.616187118298709,-0.584715184497763,0.041248791
1,81,-0.189759939718501,0.967225643008311,-0.230191177034442,1.854856583
2,81,-0.796033879190367,0,-0.542451556363719,0.158023833
5,81,-1,0,-0.344752368212087,1.937194958
3,81,0.828330258827922,0.501759874249252,-0.337528258970449,3.59244325
4,81,0.857264213870461,0.514875830655643,-0.341960775517935,0.031568541
1,81,-0.532466805107253,0.620954671538351,-0.399454115327808,3.219480334
2,81,-0.419804150148914,0,-0.337758280395337,0.116360542
5,81,-1,0,-0.334395602720897,1.931526708
3,81,0.968518522997299,0.177070628972432,-0.381814411030116,5.145343291
4,81,0.984082071014445,0.177711352586806,-0.392245924685866,0.02784575
1,81,0.786655285433215,0.545043396038537,-0.444212965539231,1.071433
2,81,-0.268784910895394,0,-0.612497990232459,0.1739175
5,81,-1,0,-0.126406608431645,1.307605584
3,81,0.786414461243681,0.545055950337097,-0.444250804000844,2.814215875
4,81,-0.974794586964268,0.223100512676216,-0.295913306845043,0.04412375
1,81,0.545061575049244,0.514490559812092,-0.35423558166091,1.262962917
2,81,-0.413849212130957,0.369090103825103,-0.724147702069353,0.130892875
5,81,-1,0,-0.17300954797788,1.315793375
3,81,0.541995212561857,0.522346997479879,-0.349250428573221,3.793391542
4,81,-0.422188018341545,0.375719153055647,-0.728359537762515,0.055750625
1,91,0.319600545506122,0.915637153037854,-0.664767924094623,2.966565125
2,91,-0.84448552430815,0.386480833725899,-0.5286686085889,0.136374458
5,91,-1,0,-0.139500033908797,1.403505166
3,91,0.316948501345393,0.915647419603912,-0.662206124956288,4.429761375
4,91,0.332872484996731,0.923815392742838,-0.675529904432679,0.051139792
1,91,-0.844915197128853,0.498213335746068,-0.40086147798545,2.078553458
2,91,-0.0726444822427431,0.114269016096862,-0.458580262230887,0.1395065
5,91,-1,0,-0.243932833963274,1.429495084
3,91,-0.844177057171125,0.498597140988,-0.400289072723285,4.32791275
4,91,0.972210474008533,0.234092035008733,-0.271409084508501,0.058858333
1,91,0.833708553209831,0.0686145138273344,-0.321541699305155,2.251702541
2,91,0.545594777073716,0,-0.309772479363436,0.214057917
5,91,-1,0,-0.111154807138878,1.415263917
3,91,0.302460337527724,0.93361138600168,-0.621841615684,5.202220833
4,91,0.314325344531474,0.945564569131005,-0.633749722084604,0.036169917
1,91,0.155032966892012,0.847485622399537,-0.240901493152884,3.069005417
2,91,-0.605244789702597,0.445265392067676,-0.380862703741306,0.167101209
5,91,-1,0,-0.175877855163607,2.605046208
3,91,-0.892508208839447,0.192192957933377,-0.377733445012794,2.761442792
4,91,-0.902606993872676,0.21887330477773,-0.396703361920931,0.040847708
1,91,0.190565801561769,0.570414030787419,-0.376154885919532,2.478928584
2,91,0.630824963304628,0.298735528726552,-0.330814159872917,0.393364375
5,91,-1,0,-0.308194432403659,1.423366041
3,91,-0.580371950846787,0.471084746568973,-0.328094652312614,4.474283708
4,91,-0.999998489267626,0.000925446879067953,-0.309045824464589,0.04597325
1,101,0.95892030463741,0.0631673498001253,-0.322899960047839,2.86502675
2,101,0.774747514499919,0.245855734322119,-0.303088183575358,0.350573708
5,101,-1,0,-0.156103996421073,1.508484709
3,101,0.961494108172654,0.0676771535858031,-0.317850008573517,6.612870208
4,101,0.832327297555878,0.554283618795703,-0.283190650706462,0.056061834
1,101,-0.687388805679417,0.697496249443969,-0.257096315608238,3.408356292
2,101,0.871211797927171,0.278373981952738,-0.510685229273239,0.222541875
5,101,-1,0,-0.360109344404179,1.508486459
3,101,0.844170862372112,0.320152419249807,-0.495647743836449,7.797161416
4,101,0.293750281611442,0.95588163630318,-0.318024385522578,0.054473833
1,101,0.768309245537168,0.186784063990715,-0.268348372277608,1.813715708
2,101,-0.466508430508437,0.570295558149097,-0.466893523726343,0.151360209
5,101,-1,0,-0.263170400638973,1.506179541
3,101,0.768999891226901,0.186782275971088,-0.268622900896124,4.504210583
4,101,-0.99999963046164,6.39937581359985e-07,-0.263169760618595,0.047087959
1,101,0.935763669442867,0.292904451751835,-0.300983820630829,1.473912792
2,101,0.953106363152452,0.302635524217344,-0.318922595567161,0.16275675
5,101,-1,0,-0.291678429300501,1.526383959
3,101,-0.275563393924564,0.611757007094013,-0.458179315794132,4.859293666
4,101,0.955067828025427,0.296385848159345,-0.320450100135565,0.034994667
1,101,-0.660092953987783,0.71314713813276,-0.220036726573888,1.639258416
2,101,0.308175022671622,0.664596868430562,-0.376847355721399,0.183022791
5,101,-1,0,-0.345812341640217,1.497755292
3,101,0.72002862658607,0.640693757317103,-0.363043039886395,6.83852675
4,101,-0.70407869971621,0.710121828859562,-0.2448122400366,0.044260708
1,111,0.243899330609514,0.0674830115001043,-0.430181704340677,3.092096542
2,111,0.232015032603393,0.0521531736447734,-0.440467319844123,0.166062791
5,111,-1,0,-0.172916762225191,1.601607084
3,111,0.701549577085157,0.695974633023098,-0.265591454692313,6.671346541
4,111,0.720068594414195,0.693902254718715,-0.283758814364963,0.047254958
1,111,0.642830892312731,0.731705661289145,-0.26108089546388,2.845007542
2,111,-0.904107526350495,0.272783231597502,-0.379183161105495,0.180437291
5,111,-1,0,-0.133790691913989,1.5727705
3,111,-0.571884426161281,0.730347200161209,-0.351914808567958,6.11779875
4,111,-0.905428851515082,0.283946726285994,-0.381238368596638,0.047962083
1,111,0.186062061095049,0.956975186251664,-0.166964823122209,4.691942667
2,111,-0.699436675846228,0.0209355893831069,-0.465100261138371,0.148150417
5,111,-1,0,-0.280598991201056,1.608047959
3,111,0.766780330306665,0.344461183928272,-0.268957140390247,7.104008167
4,111,0.768870656096718,0.332462999768255,-0.272112479670599,0.090384791
1,111,-0.586424837872976,0.774509373697781,-0.262174933836457,3.4615585
2,111,-0.150095734874757,0.593122601459576,-0.339022668030659,0.238661042
5,111,-1,0,-0.122753816927641,1.59217625
3,111,-0.906435065575031,0.371529070875425,-0.25174292931333,6.51715575
4,111,-0.604138260328798,0.796872710665781,-0.271692365663422,0.039934834
1,111,0.230400070792702,0.942805502793317,-0.275783858733136,2.524925208
2,111,0.18712916084937,0.42812024808059,-0.449652173294925,0.160962208
5,111,-1,0,-0.313975441835118,1.589074167
3,111,0.230390105535527,0.942918579635123,-0.275855962419241,6.168064083
4,111,0.241404621676075,0.970424221491276,-0.2837881179818,0.038848416
1,121,-0.843136378794077,0.439301860532316,-0.376181830521502,1.9956865
2,121,-0.83547874058814,0.413870109221947,-0.379347862418041,0.276887959
5,121,-1,0,-0.095237123456885,1.68575875
3,121,-0.345072655992375,0.90237684675172,-0.356869842263179,6.810126542
4,121,0.607283244513193,0.65284238782513,-0.416807519840781,0.074404916
1,121,-0.629911482246744,0.728135920033492,-0.525279465814163,4.237268417
2,121,-0.108218636760764,0.56536258800074,-0.466988281629237,0.132780917
5,121,-1,0,-0.312488565601176,1.704330667
3,121,-0.629115300531247,0.727972832520655,-0.526040094344268,8.644991375
4,121,0.176860015727135,0.969794710447346,-0.316189410566328,0.052780375
1,121,-0.656431986434756,0.68601249220449,-0.481350119941655,3.087867625
2,121,0.00139444319845544,0.721361320022211,-0.523852582753201,0.1052435
5,121,-1,0,-0.147056196386596,1.697827709
3,121,-0.656889822982032,0.687086394081769,-0.48070562435409,6.365673333
4,121,-0.658348742980579,0.662558979676384,-0.502123524375509,0.065233833
1,121,0.594788393226257,0.751493569853252,-0.362959146705008,2.081330541
2,121,-0.256834939641533,0.942367778272113,-0.453267054002383,0.55043425
5,121,-1,0,-0.222942922311949,1.695304416
3,121,0.589771520313678,0.757867375006152,-0.360879804870634,8.029742125
4,121,-0.259246037078812,0.944417588320761,-0.454458260254067,0.041245084
1,121,-0.92886170363091,0.244860233686948,-0.325718796701886,3.413190208
2,121,-0.444403645755937,0,-0.318573577720289,0.179880458
5,121,-1,0,-0.200778375600137,1.692784167
3,121,-0.925735954452145,0.244749790105867,-0.328746634108277,8.415739166
4,121,0.978798172632836,0.20482641584653,-0.393861790141778,0.047895625
1,131,-0.950287943091538,0.109870421893612,-0.285626882336252,3.166380583
2,131,0.261518463183631,0.101519952167384,-0.397445951507603,0.212817875
5,131,-1,0,-0.165639568818862,1.759808708
3,131,-0.957968088317733,0.104159902469876,-0.277686442051294,4.678605959
4,131,0.972244978595283,0.233964387840691,-0.264666114191554,0.035186
1,131,0.691477597078375,0.552944618839659,-0.324442796884885,3.809849666
2,131,-0.602707442042067,0.269821237945416,-0.349342410157372,0.328930958
5,131,-1,0,-0.286795229152803,1.759105666
3,131,-0.832225619286036,0.491266792362576,-0.237882865683641,9.189966292
4,131,-0.375432461087369,0.926849251804902,-0.34209428097812,0.043302125
1,131,-0.0537902144064436,0.566141588714899,-0.270593324775134,4.832901958
2,131,-0.733321460510795,0.371023266904328,-0.455937449558147,0.219835791
5,131,-1,0,-0.224656243945205,1.766199875
3,131,-0.433711824261959,0.877255213738008,-0.269213639275647,9.087822792
4,131,-0.737441670995993,0.369770716401754,-0.457157754609222,0.046055125
1,131,-0.953267806422951,0.225048623356264,-0.192925122385894,3.393115875
2,131,-3.07008206472594e-05,0.547231070321127,-0.479393378333429,0.160172334
5,131,-1,0,-0.0790663768897296,1.768531667
3,131,-0.749520919466868,0.63789894817963,-0.289866137143582,7.861376291
4,131,-0.00660958098107883,0.599448335213268,-0.465270309217759,0.101343416
1,131,0.478105100415948,0.840864432973991,-0.283482725606594,4.820998834
2,131,0.997007213549371,0.0773085773411912,-0.408271162928927,0.326324834
5,131,-1,0,-0.18064489554761,1.754109833
3,131,-0.312846121149311,0.931401771250463,-0.352721753353057,12.498699708
4,131,-0.889053841794891,0.457787123179644,-0.403081581058946,0.051801708
1,141,-0.767171054334561,0.610500239059706,-0.210592418737914,4.632147875
2,141,-0.069278057166892,0.997597389128089,-0.28839151234856,0.399864667
5,141,-1,0,-0.159640740905947,1.857923333
3,141,-0.767040806670697,0.611528337578781,-0.211621762892235,9.979284125
4,141,-0.908508819210209,0.320701498670144,-0.124621340409242,0.04919225
1,141,0.658690082035619,0.72984343377915,-0.372219870080801,4.622456791
2,141,0.66677962696844,0.745254942324993,-0.386926052885236,0.349825625
5,141,-1,0,-0.0193841496370006,1.868233167
3,141,0.659012441638613,0.729246418194087,-0.371595483103719,7.014723542
4,141,0.664010790780054,0.747722057186774,-0.389586509278115,0.044191959
1,141,-0.622473479338434,0.395985205356224,-0.24723534206688,4.500328
2,141,0.593639528265329,0.452406115785594,-0.434237440354828,0.210310291
5,141,-1,0,-0.22519810824012,1.867929041
3,141,0.608500042605938,0.460634490545672,-0.425522743582896,10.081915916
4,141,0.597182710678765,0.456546248202848,-0.436258553849559,0.035303625
1,141,-0.928526992332017,0.313524552351896,-0.280746502763354,4.387346166
2,141,-0.632394829542411,0.335480585358332,-0.389754888042471,0.147821667
5,141,-1,0,-0.117338587693423,1.877313959
3,141,-0.928611188191731,0.313259913961496,-0.280496720396426,8.492566917
4,141,-0.634441535455753,0.336276441604462,-0.390833065794531,0.119597708
1,141,0.861988432490305,0.450805651435577,-0.350353370138215,5.733107417
2,141,0.881221560976543,0.0855398798407995,-0.385552843428797,0.235637833
5,141,-1,0,-0.145568960305047,1.856460458
3,141,0.862630425315444,0.446659434754019,-0.354351780191407,15.607935709
4,141,0.857996462038938,0.433310781811708,-0.368257824603998,0.0688705
1,151,-0.0550500387889404,0.962356019643134,-0.354091050824556,7.30854875
2,151,0.352267139734624,0.0072445634892558,-0.336193450053273,0.3752415
5,151,-1,0,-0.220286286640395,1.95165125
3,151,0.912145485307813,0.366109299167741,-0.193026993022557,10.167185042
4,151,-0.199601167287298,0.88716817537549,-0.38488617245439,0.060884
1,151,0.345898595850928,0.919990877893751,-0.379791394149231,5.312825583
2,151,0.360720348434409,0,-0.373413282141057,0.7825255
5,151,-1,0,-0.158074620391128,1.949249458
3,151,0.928466022575905,0.268865015925749,-0.322324301668601,11.15733
4,151,0.3698325351178,0.929092397758007,-0.405368173718801,0.037540459
1,151,-0.461329705952695,0.789620490171814,-0.249304063728493,4.238600334
2,151,-0.815700596620501,0.00548263650877289,-0.275708006545525,0.338973458
5,151,-1,0,-0.100072430439417,1.974325041
3,151,0.561270032151217,0.668961370999177,-0.255415994397926,11.46760775
4,151,0.55571319549096,0.653574134090397,-0.271715647316962,0.054309167
1,151,0.466989781482929,0.0676439873344161,-0.337543745750129,3.670319125
2,151,-0.598318042330143,0,-0.293888103391071,0.272480834
5,151,-1,0,-0.300596442801009,1.974661625
3,151,-0.945594378444883,0.0334328097145925,-0.278688573475164,6.71087675
4,151,-0.829902171723429,0.0686111107529949,-0.305055224949173,0.063361209
1,151,0.375981128203036,0.893012830786992,-0.282600641559545,6.606579459
2,151,0.945527692584041,0.286422901705707,-0.357119818256023,0.199862708
5,151,-1,0,-0.168157841394987,2.030774875
3,151,0.375870630580127,0.892951859574887,-0.282685718013553,14.733413042
4,151,0.320020652402408,0.821555936481543,-0.324164289652879,0.059132625
1,161,-0.726132953497861,0.395846788170112,-0.409558882826675,7.344708
2,161,-0.707140345085297,0.351264931907731,-0.4351752374415,0.205530667
5,161,-1,0,-0.304798827137667,2.055854334
3,161,0.561118353835516,0.234413681267987,-0.290027739217275,14.317084334
4,161,-0.706833342339411,0.34775342741423,-0.436587408475448,0.07602075
1,161,0.95643399508668,0.206610159148158,-0.207001470509824,6.639246291
2,161,0.229812171198173,0.593680867328891,-0.408466120985294,0.2281765
5,161,-1,0,-0.159885990533375,2.022648417
3,161,0.955718535632294,0.207994885496712,-0.205950035423092,8.806896542
4,161,0.344518709487137,0.938779189863852,-0.319808953158177,0.050823333
1,161,-0.912541129564496,0.330953535547202,-0.266194637234513,13.414857
2,161,-0.133833906713872,0.708446474590835,-0.351109325479559,0.224700167
5,161,-1,0,-0.0234020242488438,2.060041875
3,161,0.956968133614289,0.11268831382976,-0.321432528432561,25.288249125
4,161,0.257572294303972,0.96625826492089,-0.19835074504311,0.137872041
1,161,-0.932346093021954,0.282876258428868,-0.221253550207957,12.350264291
2,161,-0.486399443857882,0.412167367592477,-0.242108529623744,0.248537292
5,161,-1,0,-0.0436859843405857,2.063553542
3,161,0.611812753412306,0.764545646239606,-0.175153253786583,18.6326285
4,161,0.595465095616721,0.632570582173832,-0.232966380322897,0.071092375
1,161,0.208824393734308,0.940207367659387,-0.21839030188785,7.59615275
