type,size,x1,x2,fmin,time
2,71,0.761272739948303,0.357631245241704,-0.587380151390797,0.152963875
4,71,0.864314684725953,0.208784028952929,-0.597069021169729,0.034229917
5,71,0.864314684726625,0.208784028952167,-0.597069021170049,0.242970458
6,71,0.864314660832875,0.208784050748999,-0.597069021173175,0.489954916
2,71,0.0787363772235734,0.0434412725142678,-0.426306238960362,0.119844583
4,71,-0.871221787269132,0.485433566180624,-0.598572261058601,0.034913292
5,71,-0.871229023688098,0.485429596762181,-0.598572322945707,0.232255042
6,71,-0.871221787295488,0.48543356617726,-0.598572322946261,0.506421167
2,81,-0.065411982584494,0.263382064080689,-0.443287927272138,0.219893667
4,81,-0.888120762990023,0.459609370296474,-0.318985418733869,0.033921417
5,81,-0.367993430032509,0.929827636589301,-0.382532339723699,0.234364708
6,81,-0.367993376406965,0.929827469373915,-0.382531991603601,0.539405166
2,81,0.0554907086066911,0.247820657444608,-0.535609210475201,0.140127458
4,81,-0.762931529497209,0.508422246384741,-0.388010107375212,0.042365958
5,81,0.125042216428555,0.739993716075675,-0.53418291837934,0.277502916
6,81,0.125042148277535,0.739993687460263,-0.534182844589006,0.5986845
2,81,0.186312291680974,0.652419223034376,-0.43795865090449,0.187530833
4,81,0.181591554822813,0.65323569323209,-0.440666772987129,0.039602125
5,81,0.181591554818185,0.653235693232343,-0.452108458199675,0.257033292
6,81,-0.697131078857073,0.71689098430663,-0.452108483622053,0.571481583
2,81,-0.124607574569333,0.419761059205736,-0.441865559016257,0.128617833
4,81,0.762132990400564,0.647419611259668,-0.425803806634256,0.045170041
5,81,0.00756429026842686,0.999970753610963,-0.52231256859261,0.248482083
6,81,0.762132990400565,0.647419611259674,-0.522312568593456,0.518086334
2,81,0.323837180931096,0.615144776450444,-0.461949718170338,0.13369425
4,81,0.847354598862396,0.303022758080003,-0.398886536400231,0.04061975
5,81,0.847354157738051,0.303022579985013,-0.398886693005814,0.26385175
6,81,0.847354227387812,0.303022608101855,-0.465790168928538,0.502340125
2,91,-0.822744850780912,0.568410864176165,-0.369036433152552,0.153255083
4,91,-0.821781624289277,0.569802247594586,-0.370436835951578,0.039476
5,91,-0.821781624300606,0.569802247597175,-0.461174059280349,0.239251458
6,91,-0.821781757386157,0.56980230879493,-0.461174059282671,0.508874083
2,91,0.532844304049634,0.515939543754724,-0.544321421541889,0.165717209
4,91,0.717416883534932,0.696642403513641,-0.558376677075802,0.03520075
5,91,-0.154422457780143,0.67635052351924,-0.558376677183484,0.294974208
6,91,0.717416883546688,0.696642403502516,-0.55837667733573,0.480047375
2,91,0.870220612827557,0.292585291682608,-0.361771773184635,0.224952042
4,91,0.809444398807555,3.18385373416177e-06,-0.378504104978513,0.063943834
5,91,0.809444398807034,3.18385558053612e-06,-0.393386371088786,0.25502925
6,91,0.809444398807084,3.183855576617e-06,-0.393385984717848,0.563642458
2,91,-0.0410865155261344,0.204757937233762,-0.44174519455652,0.202067125
4,91,0.628989232616127,0.777412222871361,-0.243208012397768,0.052354167
5,91,0.628989232616127,0.777412222871398,-0.456229596551379,0.241897209
6,91,0.628985588376053,0.777409805150834,-0.456229984618432,0.506115458
2,91,-0.837165847525423,0.10393934191382,-0.468784786134124,0.139670083
4,91,-0.202788545349959,0.922559434364004,-0.306200772550093,0.056751
5,91,-0.22326315835018,0.974746642442814,-0.446211718539357,0.262542542
6,91,-0.223269137111555,0.974754519698115,-0.446211668776632,0.515194292
2,101,0.30983297942957,0.760240119718131,-0.373083071479289,0.240763708
4,101,0.365882955642666,0.930659573261322,-0.380725238932317,0.034590541
5,101,0.365882955378782,0.9306595733167,-0.380725500567837,0.226947833
6,101,0.365883277147855,0.930660487609452,-0.380725500567542,0.494442292
2,101,0.467004298298162,0.86006756619122,-0.263510425875271,0.179145333
4,101,-0.921434858640643,0.112342237532201,-0.352264160897546,0.037784875
5,101,-0.158897404149607,0.958268956741655,-0.422224638470341,0.230592125
6,101,-0.158897404151078,0.958268956740466,-0.42222463847034,0.498034042
2,101,-0.0264618643604677,0.497780545496648,-0.355529010753725,0.318863
4,101,0.897986361346284,0.440022285908668,-0.375027254471122,0.037627042
5,101,0.897986361428061,0.440022285823208,-0.375027254564834,0.236598666
6,101,0.897986244838644,0.440022272910867,-0.375027254571922,0.54144875
2,101,-0.986774104894006,0.162101406257418,-0.30829416810498,0.291535208
4,101,0.96476489234587,0.194265119000563,-0.382358689392716,0.05533225
5,101,0.964762905430146,0.194263477491228,-0.382358922165608,0.260893459
6,101,0.964764892341064,0.194265119004081,-0.440095255151493,0.588825584
2,101,-0.547121407945131,0.837053262921863,-0.644187912090587,0.196057416
4,101,0.958341097876591,0.285624206661933,-0.232443740870691,0.036283167
5,101,-0.546784509434504,0.837252838415371,-0.644563531649559,0.22857325
6,101,0.958341097855159,0.285624206678865,-0.64456483017587,0.508629958
2,111,-0.454281701269125,0.366311776297805,-0.407717020347962,0.138784292
4,111,-0.0487233246537651,0.998811546631204,-0.221969311123433,0.040908667
5,111,-0.0487233565235296,0.998812158586844,-0.384424644600221,0.25525825
6,111,-0.542527362083482,0.363389516560872,-0.413432477503586,0.631097
2,111,0.256533180085708,0.308843448433148,-0.424322942707723,0.210571541
4,111,0.999999743845358,8.79361213881968e-06,-0.438063239649707,0.056198833
5,111,0.999998397523402,5.49616757414449e-05,-0.438063239654426,0.255617209
6,111,0.999999743845365,8.79361115023181e-06,-0.438063239653434,0.54988175
2,111,0.525315410259302,0.487983013560386,-0.34553226794276,0.163159042
4,111,0.994612012701844,0.103637990682222,-0.352926028037584,0.06667025
5,111,0.994612012701774,0.103637990681893,-0.352927997645826,0.258100958
6,111,0.994614654463161,0.103641825876328,-0.352927997645854,0.591593208
2,111,0.0915009973168812,0.957770756958999,-0.385784119325148,0.384630166
4,111,-0.757695780597905,0.524259597121728,-0.368141459685369,0.045319667
5,111,-0.412582444447478,0.910920163730609,-0.368141459685261,0.258377334
6,111,-0.757687459814922,0.524252488688383,-0.368141694460074,0.582832333
2,111,0.00917565429099941,0.999957902798079,-0.487233826429955,0.329473125
4,111,-0.999999698852275,8.29819787289408e-08,-0.422969749855678,0.041267208
5,111,0.0126329649946768,0.999919524827097,-0.489710103044771,0.245549166
6,111,0.0126329649891102,0.999919524736599,-0.489710102978459,0.495089
2,121,0.877143300811595,0.131615183869581,-0.289766199813035,0.163018792
4,121,-0.182004361253899,0.747000866947846,-0.457268278045953,0.048321541
5,121,-0.18200436124553,0.747000866952771,-0.457268328159183,0.291534625
6,121,-0.182004361253912,0.747000866947919,-0.457268328159183,0.556105958
2,121,-0.944455747853876,0.328638616638057,-0.411634397772976,0.211834625
4,121,-0.945118962995879,0.326726347980119,-0.413495374958935,0.050488083
5,121,-0.945118933002838,0.326726254211626,-0.413495294821839,0.268540959
6,121,-0.945118962995856,0.326726347980139,-0.4134953803018,0.545801875
2,121,-0.291631879700952,0.206563945606418,-0.590024700777045,0.1688385
4,121,0.157495750280504,0.795919106781726,-0.239193989723894,0.067796709
5,121,-0.991135777814742,0.132843982357766,-0.470024305847656,0.236659167
6,121,0.175016810199506,0.800032593030847,-0.591644645450129,0.60226575
2,121,-0.482177994651162,0.507515424596847,-0.460939402721773,0.196420666
4,121,0.53703913879013,0.740396537122123,-0.507304589334311,0.064383334
5,121,0.537029735351027,0.740394022803554,-0.507304630978051,0.271048834
6,121,0.53703953472986,0.740396642994065,-0.507304630978088,0.572229125
2,121,0.0957950807605228,0.647878544768739,-0.475201974558006,0.292238875
4,121,-0.979002074130033,0.203850190767605,-0.259025494033858,0.04230975
5,121,-0.979001505568977,0.203850059153352,-0.477055280448911,0.309081041
6,121,-0.979001623038455,0.203850086381393,-0.477055321727169,0.574630084
2,131,0.22297417344775,0.970684019107018,-0.334049120810217,0.18576475
4,131,-0.966220861343917,0.257714787071183,-0.434368751123341,0.097767417
5,131,-0.96622098316127,0.257714818730862,-0.434368802737984,0.279374125
6,131,-0.966220861351535,0.257714787073896,-0.434368751128696,0.588869667
2,131,0.371428309733677,0.0983815711483519,-0.309681935909625,0.475831875
4,131,-0.978814265080297,0.204748125661197,-0.163902354923911,0.042746917
5,131,-0.162345839662187,0.986733834142098,-0.447547972541877,0.257664917
6,131,-0.767495261934367,0.641054499117523,-0.447547972541879,0.544934
2,131,-0.342340436656757,0.830480448596084,-0.522673894819497,0.158055916
4,131,0.581407889218257,0.81361142018552,-0.246093553335516,0.033814584
5,131,0.581407975930393,0.813611520873671,-0.526402768337205,0.2434965
6,131,-0.339093465826637,0.828325584086993,-0.526402968990447,0.522210167
2,131,0.829273319382673,0.0300840863826804,-0.411821050064622,0.262555333
4,131,0.649790576041998,0.407419279123818,-0.434503603388874,0.057563083
5,131,0.679663320618166,0.429632257898597,-0.434503658277398,0.34248425
6,131,0.649790518940652,0.407419263898691,-0.434503658316847,0.628143791
2,131,0.681992556676668,0.589337815666527,-0.499703986918271,0.174500333
4,131,0.683273611924063,0.582716069501118,-0.504629837595158,0.064509042
5,131,-0.153929035152928,0.926531930085202,-0.504629837595221,0.270075959
6,131,0.68327353240553,0.582717867866945,-0.504629837595127,0.561570541
2,141,0.690941415115122,0.191584408176381,-0.410080190170545,0.315789416
4,141,-0.939367031145324,0.342912998138111,-0.368824883715092,0.043672625
5,141,0.688471129063764,0.193025192235018,-0.41293993710296,0.263452417
6,141,-0.939366602984682,0.342912674860197,-0.412939924591223,0.58605525
2,141,0.267202808014756,0.359755510545739,-0.418192354299041,0.174730542
4,141,0.931915795871544,0.362673491441476,-0.249516642136393,0.040208125
5,141,0.931915795871546,0.362673491441477,-0.357620450781506,0.243043458
6,141,-0.998314792865877,0.0580227542701163,-0.357620450781555,0.514309458
2,141,0.237404635250501,0.00523507557984256,-0.383276376711493,0.215246291
4,141,-0.941319753763568,0.00789905774560582,-0.378888356239215,0.070846667
5,141,0.999177343490682,0.0405509432310334,-0.37888917256032,0.273424167
6,141,0.999176826875895,0.0405509842944445,-0.378889433570518,0.536630875
2,141,0.886076438748455,0.463539151199611,-0.491464946129757,0.168699333
4,141,-0.810566664652234,0.585645591379923,-0.389002237888821,0.038283084
5,141,-0.287323870579143,0.957833423415427,-0.244188728144309,0.291282125
6,141,-0.810566688069918,0.585646221233818,-0.49605364483274,0.521002917
2,141,-0.59115523312599,0.326892354158135,-0.218670411086054,0.317245583
4,141,-0.0463245908485154,0.998926051011981,-0.436946543505498,0.068713916
5,141,-0.0463251935585764,0.99892631471054,-0.436946993811127,0.252517041
6,141,-0.0463251935584513,0.998926314710579,-0.436946993810565,0.545775542
2,151,-0.463023806460131,0.506613090504954,-0.538718422756638,0.203522
4,151,-0.453885755213764,0.507472281146813,-0.541441060757964,0.053567
5,151,0.862761128269949,0.219114596755429,-0.541441103036331,0.276191375
6,151,0.862761265631706,0.219114548257396,-0.541441071325628,0.567279542
2,151,-0.122196435283169,0,-0.245611471658113,0.321403417
4,151,-0.999285018142829,0.0378062403099592,-0.441048937439656,0.050837709
5,151,0.99999960416773,5.43724625816965e-07,-0.441048937447113,0.25691025
6,151,-0.999284753294922,0.0378057968255947,-0.441048937447428,0.511861625
2,151,-0.709002648776181,0.705205816785681,-0.399292890797787,0.2342535
4,151,-0.705809954039462,0.708401098761704,-0.402192871653309,0.050723958
5,151,-0.705809954039525,0.708401098761712,-0.402192871653326,0.32899425
6,151,-0.705796869477725,0.708400715262289,-0.402192871653265,0.564710708
2,151,0.414269044940188,0.192850649814726,-0.413232058208091,0.230033625
4,151,0.631442918591555,0.775421845347958,-0.333007092881426,0.039741125
5,151,0.631442795348944,0.775421815890565,-0.333007092881155,0.272343792
6,151,0.631442918248308,0.775421845261006,-0.333007558113491,0.505234041
2,151,0.668322743329744,0.261943955767128,-0.355368614731481,0.193513708
4,151,0.7047633328711,0.240082507577499,-0.329269135599393,0.082460209
5,151,0.792967538464903,0.609263791970522,-0.412850026194221,0.331114708
6,151,0.792967530143873,0.609263779260849,-0.41284992431195,0.661198541
2,161,-0.0184804935004252,0.65092738653908,-0.342129469470682,0.287535292
4,161,-0.0836680252572978,0.996488247652117,-0.303522962461956,0.064166292
5,161,-0.0836680252572885,0.996488247652154,-0.30352435203752,0.271131292
6,161,-0.0836680252623897,0.996488247644188,-0.303524370558972,0.514231875
2,161,0.85862736124815,0.374710415518637,-0.345254851150203,0.226991541
4,161,-0.507423105747928,0.861696107898952,-0.117104187866931,0.054430125
5,161,-0.221809938562199,0.975089673494044,-0.347125879035872,0.298399583
6,161,-0.198500248742647,0.620524046068194,-0.347125802609361,0.545273958
2,161,0.265006168526751,0.714454768827166,-0.407337743146959,0.254169625
4,161,0.2671579132186,0.717407793310086,-0.410104391295458,0.053664875
5,161,0.267157913251756,0.717407793299369,-0.410104539520549,0.408539375
6,161,0.2671579133442,0.717407793245774,-0.410104539519773,0.646838125
2,161,0.394922458383753,0.91871445610926,-0.269639601336398,0.297197125
4,161,-0.722892028645625,0.690960292335685,-0.146720807226252,0.049404667
5,161,0.678922042581791,0.137918346117184,-0.367599538336469,0.362800083
6,161,-0.592717358431197,0.805409807704863,-0.367599625737629,0.908155166
2,161,0.700715228050728,0.0169667911345428,-0.273372658816845,0.293122042
4,161,-0.926991160451377,0.248377467632217,-0.220741484501514,0.05924075
5,161,-0.501759078191102,0.54745257985291,-0.490171692773145,0.267090667
6,161,0.0738543053067626,0.997268519400193,-0.49017204604936,0.629675834
2,171,0.967186586074694,0.254067132304,-0.42665420259933,0.28138625
4,171,0.9682746835606,0.249887963365248,-0.429597520741736,0.055198208
5,171,0.119286870628112,0.99285906844144,-0.235591543317993,0.351594209
6,171,0.11928692394216,0.992859671473233,-0.429597520741723,0.615305458
2,171,-0.356669651463334,0.218985352043242,-0.2371779002448,0.259033709
4,171,0.981996124572371,0.188896504901702,-0.45239890550554,0.04141325
5,171,0.981996124558242,0.188896504868214,-0.45239890555123,0.2973945
6,171,0.981996124458216,0.188896504753431,-0.452399185854155,0.526984167
2,171,-0.168161794669394,0.787427641958537,-0.310938963320448,0.368434958
4,171,-0.167257328707145,0.784371997239635,-0.313155074276352,0.037012
5,171,-0.167257314418265,0.784371914387057,-0.313155289550049,0.302658625
6,171,-0.167257485865935,0.784372909056332,-0.313155289550364,0.627036333
2,171,-0.321855121405861,0.727963831051781,-0.327770251569624,0.237573417
4,171,-0.327409322538298,0.727667361279679,-0.330940586870305,0.065294458
5,171,0.0566306992187303,0.960094124795264,-0.33094058687028,0.321255875
6,171,0.0566306992183463,0.960094124795668,-0.213674362307612,0.618038625
2,171,-0.542542993804579,0.36672546986401,-0.384388116842177,0.644414792
4,171,-0.978742267488971,0.100473356110178,-0.314756799029733,0.046618875
5,171,-0.978742267524612,0.100473356031999,-0.314756799095022,0.2938995
6,171,-0.978742169356286,0.100473283600192,-0.365830420090776,0.633734708
2,181,-0.711273298001929,0.456706022357385,-0.326137549175528,0.538449
4,181,-0.713335215482512,0.456502790705959,-0.327135110072954,0.043691792
5,181,0.998598092119722,0.0529219997010233,-0.376998401226142,0.2981615
6,181,-0.713335215480968,0.456502790733016,-0.327135110047495,0.677066709
2,181,-0.637640361424738,0.68918831517831,-0.423134619323428,0.472821667
4,181,-0.637691385519402,0.68488332474301,-0.425230266329504,0.048515458
5,181,-0.637691389924996,0.684883292690298,-0.4252302785722,0.291720584
6,181,-0.637691297084535,0.684883966271859,-0.425230315284917,0.6359185
2,181,-0.187481086814044,0.459980512787432,-0.318760439552714,0.516200375
4,181,0.605676661601691,0.680932668392325,-0.305573897495304,0.062929125
5,181,-0.264099928378116,0.964495171751773,-0.353256049131942,0.260668
6,181,0.185791788219925,0.880349583705029,-0.353257367964338,0.627980625
2,181,0.997148129600224,0.0754692495972746,-0.182571129966067,0.201118458
4,181,0.533330638089673,0.845906074512942,-0.256299277018617,0.042185417
5,181,0.533330638102782,0.845906074527976,-0.256299374488517,0.280009292
6,181,0.533330711652637,0.845906186988809,-0.256299686331841,0.604821625
2,181,0.0163560426124505,0.280939267802607,-0.382828077116874,0.188468458
4,181,-0.884252987332272,0.0526523720617802,-0.338732805602848,0.080693208
5,181,-0.884252926753706,0.0526524159321251,-0.338732841057249,0.370195166
6,181,-0.884254429844573,0.0526513285249291,-0.338732841057252,0.815318708
2,191,-0.295942682486712,0.506022511039245,-0.262862956943436,0.4148065
4,191,0.1177041364408,0.861047282278441,-0.21739247383884,0.047805167
5,191,0.117704142209491,0.861047327841035,-0.352557005539817,0.37084325
6,191,0.117704137822139,0.861047293126704,-0.300940423093722,0.692567542
2,191,-0.798385429747235,0,-0.284032042563772,0.39458875
4,191,-0.792182270963221,8.59257537059269e-07,-0.288959927637373,0.123709083
5,191,-0.792182270963234,8.59257515569272e-07,-0.288960234517133,0.475901083
6,191,-0.792182404940128,1.71849015772841e-07,-0.288960234517259,1.053710667
2,191,-0.785941359121234,0.406793609181623,-0.422155565726178,0.253593083
4,191,0.774953527998443,0.581469534029827,-0.382552679953192,0.070891417
