size,x1,x2,fmin,time
1,1,0,-2.56579940311077,0.206115083
1,1,0,-2.15567672627714,0.277998958
1,1,0,-1.84278078242172,0.223575542
1,-0.627360774672655,0.778728745072458,-3.27607803277081,0.25977175
1,-0.698779963143045,0.715336678152186,-3.32014527395869,0.247602833
1,-0.303844547546045,0.952721622997263,-2.40228326164687,0.255461
1,-1,0,-2.4959119603384,0.18879825
1,-0.998379752330152,0.0569022858695848,-2.02462900401488,0.315681625
1,1,0,-2.14029833486911,0.194334083
1,-1,0,-2.57456611104669,0.235264917
2,1,0,-2.18227401093219,0.189068584
2,0.985581163977817,0.169203336882377,-2.4392935434704,0.153888041
2,-0.389386512781529,0.921074450662834,-1.91292758085698,0.271908792
2,-1,0,-2.71100254543446,0.199584709
2,0.793127493435857,0.609055645369251,-2.4172773756843,0.120836417
2,1,0,-1.59439385377487,0.180555084
2,-0.865331975143022,0.501199134870639,-2.2530109548077,0.296534375
2,0.857993482749377,0.513660572323393,-1.44582892896204,0.105868541
2,1,0,-0.987153438440691,0.238414833
2,-0.973357357264864,0.229293382064027,-2.25377982421712,0.290926083
3,-0.64837926608946,0.761317494416944,-1.98941793212057,0.172806791
3,1,0,-1.77964332061962,0.182713584
3,-0.815541538257789,0.578698539289776,-1.49147456801266,0.352092542
3,-0.481253074747694,0.876581700724976,-1.5439779862297,0.310816
3,0.894267747694255,0.447532340098282,-1.53760120385062,0.335212708
3,-0.640579850101485,0.767891565029828,-1.77215810906079,0.177589875
3,-1,0,-1.536646837077,0.261802125
3,-1,0,-1.22363134737977,0.400706625
3,-0.157958899423201,0,-0.9551679316129,0.168045417
3,-0.109038559751284,0.994037520663765,-2.84745936023997,0.261338667
4,-0.269910476581874,0.962885421341161,-1.22048950074911,0.283893375
4,-0.713904944432578,0.700242622463613,-1.51253812257504,0.223305792
4,0.702804601451015,0.711382943413236,-1.37902260077479,0.142049625
4,1,0,-1.32335792459706,0.278359208
4,-0.59124666499222,0.806490781804465,-1.63791280668986,0.167155667
4,-0.261364751985628,0.069065818986929,-1.44744395867275,0.120989291
4,-0.0500884304645189,0.998744786786695,-1.34457950869427,0.111611209
4,1,0,-1.43505505463593,0.201359583
4,-0.868508273865592,0.495674669745197,-2.23341439580071,0.231719959
4,1,0,-1.5141307370075,0.203660167
5,1,0,-1.16129392070042,0.256150334
5,-0.126484281419746,0.991968611677673,-1.29981193988119,0.1726575
5,1,0,-1.30771055874827,0.261169083
5,0.787068151373937,0.616866051175467,-1.14075148355877,0.12566275
5,-0.0657475282959072,0,-0.789253359263856,0.208440334
5,0.933041166485087,0,-1.10952018980747,0.283046
5,0.806977194939241,0.590582599513391,-2.07840412779318,0.196270042
5,-0.173577760947606,0.984820166783975,-1.55679776756766,0.176262541
5,0.963340376231591,0.26828216400271,-1.24265557634454,0.217113125
5,0.672850471535399,0.739778509389527,-1.60820917554761,0.212483542
6,0.216866123357274,0,-1.67397740262921,0.226456291
6,-0.0510400325420048,0.998696608123864,-0.848929823986259,0.137195792
6,-0.270548322028703,0.962706396284689,-1.77033380913738,0.17889625
6,0.223889076607048,0.974614632239863,-1.35714152230657,0.16259475
6,-0.0544845033047866,0.998514616267399,-0.800191510667737,0.150168291
6,0.655823986267278,0.754913835504753,-1.20128558930335,0.126690542
6,0.955779655660347,0.294083746279505,-1.84104924075698,0.161893667
6,0.562355923986945,0.826895286452153,-1.56759731914796,0.199603
6,-0.517278071166909,0,-1.17644022525128,0.339264667
6,-0.777583450857602,0.628779752339707,-1.32773106495112,0.165215625
7,0.969016333014003,0.24699665251192,-1.7465774569224,0.117390375
7,-0.0673930806241709,0.99772650194529,-1.22873623831573,0.149579542
7,-0.16851999547118,0.985698235326813,-1.56360748563642,0.15893
7,0.472123379796677,0.391294732799618,-1.52825400517033,0.165061625
7,-0.0848952829639916,0.996389878978336,-0.800132973145658,0.149106917
7,0.00540702590591922,0.648539125054589,-1.57011935702314,0.131
7,0.395105383341077,0.918635801640074,-0.960401766657069,0.120741583
7,-1,0,-1.33595632933778,0.250561208
7,0.0186666748292954,0.999825762446046,-1.12279561820139,0.161091375
7,1,0,-1.01877378501343,0.115999417
8,1,0,-0.89992550325857,0.307652042
8,-0.0209143802430209,0.725527417497105,-0.887778458621824,0.130614542
8,-1,0,-1.23358858420225,0.206419167
8,0.337504075828564,0.941324066833047,-1.21095285844403,0.162148125
8,-1,0,-1.32088797405624,0.227192791
8,0.674457276680009,0.7383138776519,-1.20948633003103,0.271408958
8,0.596674381405463,0.802483446916139,-1.05980443145803,0.1647185
8,0.113862435089065,0.176143156156008,-1.55003137378319,0.112247375
8,0.133604604686956,0.991034716650452,-1.05627505486508,0.155695083
8,0.864506795235473,0.502621130665725,-1.28951947971131,0.163453333
9,0.672202697790542,0.740367160997243,-0.808041969096921,0.171270541
9,-0.285131175763324,0.958488504160495,-1.51003366418247,0.241731625
9,0.520618398402433,0.520757372435381,-0.699057288387492,0.175465958
9,0.888434915556908,0,-0.886046866834999,0.232537625
9,-0.0583025323046093,0.998298960595908,-1.0091024994227,0.1463295
9,-0.371115927642564,0.928586543220393,-0.930732082220222,0.132742459
9,0.337915853903902,0,-0.740150706170134,0.186104834
9,-0.717780036610739,0.360506277491129,-1.22733296030888,0.196969667
9,1,0,-1.18564685565656,0.310395083
9,0.888091234616693,0.459667226368161,-1.48539542179463,0.16577025
10,-0.0651921997125029,0.997872725900776,-1.01739268898088,0.176272334
10,0.915637465377943,0.402005014889437,-0.911485988247645,0.225553625
10,-0.101632078309079,0,-1.28791748270917,0.16557725
10,0.774264127385664,0.0445188661154277,-1.27905157909429,0.120787333
10,0.694478611979836,0,-1.09831421450228,0.257464083
10,-0.168774264147946,0,-1.06373064814342,0.118476708
10,0.723793647331137,0.690016489718246,-1.16678232389036,0.139333125
10,-1,0,-1.19217924965509,0.213473875
10,0.467471709321147,0.322921553050853,-1.23198230119868,0.157660291
10,-0.141779809010393,0,-1.19643225808927,0.19032425
11,-0.730392677867737,0,-1.43575020142415,0.20723825
11,0.0455883568383781,0,-0.6100573434696,0.205763917
11,0.97947021014378,0.201588956644206,-0.88568459055733,0.187420583
11,-0.979025541642109,0,-1.04121920874037,0.287556333
11,-0.303883437040004,0,-1.18055882076599,0.196444834
11,-0.332190785133287,0,-0.78009406695673,0.2158575
11,0.440983352840057,0.897515282609685,-0.76768697887561,0.198691667
11,-0.667758272084572,0.744378190211553,-0.988610950651324,0.168418209
11,-0.316105237877051,0.234044111327428,-1.02335829380495,0.177411
11,0.410300204684829,0,-1.09015669426289,0.114950542
12,-0.998499444405736,0.0547618436636053,-1.01444525952169,0.18528475
12,0.364326669543966,0.931271216058459,-0.927636783469545,0.175266542
12,1,0,-1.00452704026047,0.268461542
12,0.972557424446953,0.232662966870769,-1.29594945117744,0.150742
12,-0.115401743154835,0,-1.24558113834397,0.202969459
12,0.451255964401419,0,-0.679190852654633,0.220722875
12,-0.347930013562376,0.937520509462318,-1.00448502426665,0.24859725
12,-0.666518614954719,0.745488387514415,-0.794109573087894,0.2023605
12,0.249042542781195,0.968492546117458,-0.954038754773898,0.16386775
12,0.1711387540083,0,-0.872230128969751,0.253213125
13,0.713448537674174,0.449531708867578,-1.3982744410412,0.134207833
13,0.0860332461252252,0.910636402611497,-0.661935834010347,0.13260725
13,0.603884111448913,0.797072129696903,-0.948451238563032,0.150292834
13,-0.00885786589424176,0.999960768336338,-0.787701752110449,0.185412375
13,0.86480822318718,0.502102317369511,-1.00994175725156,0.147609583
13,-0.68145785807295,0.238286165792297,-0.679531150305564,0.250306125
13,0.210236121836564,0.819382265155682,-1.27360951434766,0.151747208
13,0.660892880528759,0,-0.855331266631601,0.184529917
13,0.250211913103582,0.968191096086432,-0.696850299000502,0.0931785
13,0.413869506772116,0.596943595607649,-0.791514172702991,0.113318875
14,0.696622912881338,0,-0.887906354800806,0.17232425
14,-0.965470859726786,0.260511072736691,-0.75066206377902,0.272426042
14,0.733081309641363,0,-0.861704244622876,0.282897042
14,-0.64852027611461,0.237131022325284,-1.00450796976202,0.123762834
14,0.257145739840722,0.966372634381669,-0.862384548588103,0.188511584
14,0.87436459917067,0.485269561910814,-1.25877162251408,0.13623875
14,-0.194576175642873,0.0111462995269757,-1.37918241605029,0.145554459
14,1,0,-1.05258832655522,0.229484167
14,0.690402718515957,0.0672864399247238,-1.01562836322662,0.153145709
14,-0.191113783908191,0,-0.81009536396585,0.175401625
15,-0.421680337032118,0,-1.28665246028621,0.2022545
15,-0.650859058127027,0.223704959660542,-1.07060196998522,0.166167459
15,-0.522570922074582,0.420781669042841,-1.20391738744555,0.122242625
15,0.79112534474434,0.611654059827244,-0.866586299612273,0.183397459
15,0.98211671709796,0.188273083569386,-0.990253671944725,0.207197208
15,-0.0293770810299113,0.999568400415981,-0.832704283928982,0.225126458
15,-0.547384537625547,0.836881214969284,-1.05740045514993,0.176070458
15,-0.0800520792682415,0.614155761386039,-0.769792671458262,0.144249958
15,0.060028944061762,0.99819663687814,-0.841273191354114,0.161867792
15,0.41241864415138,0.404680055121821,-1.07069635383328,0.101665625
16,0.945838756917704,0.0306100201037639,-0.8662885269569,0.151556083
16,0.677305161729341,0,-0.571036241749083,0.204058667
16,0.450955030342457,0.769535500891249,-1.05449388191032,0.138379458
16,0.0218521170430263,0.894359913364841,-0.948006291258164,0.145062708
16,-0.273182778172174,0.956481539729962,-1.16863232219753,0.1520735
16,0.676304941305659,0.563853048062983,-1.09732964812174,0.136704042
16,0.478777205202361,0.877936437208649,-0.865767420734559,0.161976042
16,-0.259366669959225,0.965778924244189,-0.791584382378939,0.160532041
16,-0.842873083140154,0.538112409927342,-0.746360134184898,0.194934833
16,0.893392330978384,0.0643115619054719,-0.713974717162469,0.128773208
17,-0.266452407697674,0.700089783679148,-1.17687690686085,0.17571475
17,-0.350316291277965,0.936631462243956,-0.941031153238794,0.180007208
17,0.238470877340345,0.500870704516802,-1.03039997589839,0.126682833
17,-0.405340880428744,0.914165614455746,-0.805403127523672,0.249246667
17,0.506978480567523,0,-0.978746066021728,0.169071625
17,-0.169704491111899,0,-1.10230424475165,0.181645208
17,0.9203732148968,0.391041104361841,-0.892955125299277,0.159793709
17,0.973686615552459,0.147393527323669,-1.08920190419678,0.155976709
17,-0.992066662359363,0.125712916739502,-1.31353981037126,0.166942958
17,0.480785476320115,0,-0.947982172619513,0.144244
18,-1,0,-0.7273741242518,0.243019458
18,0.660732561559528,0.22627470135263,-0.928082556261926,0.138653958
18,0.996501662988731,0.0835729361737019,-0.790966504629566,0.216361208
18,0.0502101555183373,0,-0.780795686354327,0.197036875
18,-0.346500919777627,0.524077367226967,-0.87938043948615,0.327063375
18,0.694850206086499,0.40587539273102,-0.555604176999912,0.149056875
18,0.758251570259832,0.651962081871713,-0.849696212206703,0.180219292
18,-0.305569733263985,0.512214574943117,-0.844159597675008,0.143731708
18,-1,0,-1.14332198683261,0.290165375
18,0.591047021924736,0.27476640395895,-0.685670748160187,0.138787917
19,0.0450956028316991,0.253675782150826,-0.870264310425138,0.136496291
19,-0.527241387666125,0.849715551894808,-1.10491902135623,0.153613791
19,-0.612397707467871,0.790549838965321,-0.674437130212169,0.309495417
19,0.376365499610522,0.863154236770984,-0.766873998303322,0.143640958
19,0.617819365318022,0.786320056871269,-1.14738927526986,0.141249375
19,0.873900540564258,0.486104767721422,-0.821177950282511,0.154395875
19,-0.901243491652861,0.433313014751876,-0.843045155140445,0.188639917
19,0.161796786636592,0.773909783076916,-0.946393866606904,0.265289709
19,0.308894048901019,0.95109645491587,-0.633101754775982,0.212476917
19,-0.590321824139305,0.392977431148782,-0.652872466468326,0.119375292
20,-0.421396645046367,0.383912316288048,-1.22028582294808,0.1265775
20,0.0848960295264679,0.516298056625298,-0.76894338440095,0.1234155
20,0.394502256026615,0.220842044037681,-1.12771248355456,0.104889833
20,0.863731265480803,0.503952677372519,-1.07249414700896,0.199540125
20,0.934843996642151,0.355058730271669,-0.873834263251735,0.180726292
20,-0.986963977419924,0.160941316247391,-0.838794887461615,0.152242875
20,0.568644961559218,0.822583070390654,-0.7730900475596,0.152350417
20,0.114470238397063,0.0517026030721799,-0.891891099335413,0.143292792
20,-0.842385630004936,0.443533924076299,-0.813865717373106,0.15504525
20,-0.57552282549149,0.442727582380805,-1.03231880659885,0.181205334
21,-0.521869072584881,0.853025598138412,-0.612231201381189,0.324630667
21,-0.595640148026678,0.803251401529283,-0.741442972194813,0.204623833
21,0.999851873530004,0.0172113624835593,-0.834643059456884,0.137852167
21,-0.0827321151002682,0.896465094948407,-0.942451058152658,0.184098292
21,0.243371900768467,0.640100284047518,-0.727040416040823,0.153845083
21,0.6613382351463,0.253116859594459,-0.686036606007563,0.136186875
21,0.58248416044455,0.373362332665202,-0.970753221868608,0.139794417
21,0.836132892096195,0.548526924366391,-0.801788931213332,0.144684083
21,0.427619901306114,0.596210945325213,-1.11424042346704,0.138989209
21,0.369624408056964,0.551881361583297,-0.703610678229539,0.09894925
22,-0.0690898182798268,0,-0.828256645198842,0.219621125
22,-0.668648415227564,0.443500736735043,-0.93982538486248,0.185574834
22,-0.724675646570281,0.689090130003286,-0.901206433561776,0.201956166
22,0.997357846881373,0.0726452012465477,-0.693144977944178,0.219491208
22,-0.189937445296021,0.747905379509897,-0.826235439021498,0.136226916
22,0.65720531932304,0.427380659834396,-1.07525586131653,0.13942475
22,0.559096542491325,0,-0.807803656726113,0.221721959
22,-0.503593407612865,0.863940784897242,-0.889749458382874,0.236261042
22,-0.140542256158903,0.907787790440439,-0.852918344129353,0.140542708
22,-0.70964606916271,0.704558341460744,-0.849139770099446,0.252391417
23,0.970564754181837,0.121524670075277,-1.01913515641743,0.182505417
23,0.163762617634679,0,-0.927702833602564,0.228394
23,-0.100105171410752,0.830578451947382,-0.82788505009375,0.141706084
23,0.366192492710105,0.895506391472658,-0.570844095039381,0.149876625
23,-0.640190704810519,0.0478859715232088,-1.22077048593385,0.191247292
23,0.755829960945128,0.312530600256481,-0.80848749203813,0.1703935
23,-0.0403936178739557,0,-0.747767418147829,0.210616
23,0.531625566210919,0.42098963384205,-0.727893974648753,0.122908167
